date,time,price,oi_gex_raw,vol_gex_raw,oi_gex_m,vol_gex_m,ratio,gex_state,regime,conviction_score,grade,vix,vvix,vix_term,tick_approx,inventory_bias,unwind_score,open_drive,vanna_target,charm_target,calendar_flags,days_to_opex,opex_cycle_phase,vwap_distance,price_vs_open,session_range,vol_gex_velocity,vol_gex_direction,regime_transitions,vwap_breaks,gamma_wall_above,gamma_wall_below,time_of_day,news_sentiment,news_score,catalyst_type,catalyst_strength,macro_override,session_type,futures_direction,overnight_vix_move,overnight_news_flag,gap_direction,gap_size,gap_type,gap_conviction,vol_gex_velocity_alert,outcome_direction,outcome_points,signal_correct,max_move_up,max_move_down,claude_verdict,claude_confidence,claude_reasoning,combined_score,open_candle_type,open_candle_body_pct,open_candle_upper_wick,open_candle_lower_wick,open_candle_vol_ratio,open_candle_vwap_pos,open_candle_confluence,flow_flag_score,flow_classification,flow_contract,hedge_score,notes
2026-04-02,16:35,655.75,-10.8117,10.0569,-2.61,2.43,0.93,COUNTER,INSUFFICIENT_DATA,47,D,24.54,114.83,FLAT,600,BULL ZONE,0,NO,,,OPEX_IN_15D,15,,2.86,9.33,13.09,0,STABLE,0,0,,,LATE,NEUTRAL,50,GEO,100,YES,MARKET,,,,,,,,,UP,9.46,PARTIAL,11.78,1.31,UNAVAILABLE,0,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'Invalid au",47,,,,,,,,,,,,
2026-04-02,16:35,655.75,-10.8117,10.0569,-2.61,2.43,0.93,COUNTER,INSUFFICIENT_DATA,47,D,24.54,114.83,FLAT,600,BULL ZONE,0,NO,,,OPEX_IN_15D,15,,2.86,9.33,13.09,0,STABLE,0,0,,,LATE,NEUTRAL,50,GEO,100,YES,MARKET,,,,,,,,,UP,9.46,PARTIAL,11.78,1.31,UNAVAILABLE,0,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'Invalid au",47,,,,,,,,,,,,
2026-04-02,16:36,655.75,-10.8117,10.0569,-2.61,2.43,0.93,COUNTER,INSUFFICIENT_DATA,47,D,24.54,114.83,FLAT,600,BULL ZONE,0,NO,,,OPEX_IN_15D,15,,2.86,9.33,13.09,0,STABLE,0,0,,,LATE,NEUTRAL,50,GEO,100,YES,MARKET,,,,,,,,,UP,9.46,PARTIAL,11.78,1.31,UNAVAILABLE,0,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'Invalid au",47,,,,,,,,,,,,
2026-04-02,16:36,655.75,-10.8117,10.0569,-2.61,2.43,0.93,COUNTER,INSUFFICIENT_DATA,47,D,24.54,114.83,FLAT,600,BULL ZONE,0,NO,,,OPEX_IN_15D,15,,2.86,9.33,13.09,0,STABLE,0,0,,,LATE,NEUTRAL,50,GEO,100,YES,MARKET,,,,,,,,,UP,9.46,PARTIAL,11.78,1.31,UNAVAILABLE,0,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'Invalid au",47,,,,,,,,,,,,
2026-04-02,16:36,655.75,-10.8117,10.0569,-2.61,2.43,0.93,COUNTER,INSUFFICIENT_DATA,47,D,24.54,114.83,FLAT,600,BULL ZONE,0,NO,,,OPEX_IN_15D,15,,2.86,9.33,13.09,0,STABLE,0,0,,,LATE,NEUTRAL,50,GEO,100,YES,MARKET,,,,,,,,,UP,9.46,PARTIAL,11.78,1.31,UNAVAILABLE,0,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'Invalid au",47,,,,,,,,,,,,
2026-04-02,16:36,655.75,-10.8117,10.0569,-2.61,2.43,0.93,COUNTER,INSUFFICIENT_DATA,47,D,24.54,114.83,FLAT,600,BULL ZONE,0,NO,,,OPEX_IN_15D,15,,2.86,9.33,13.09,0,STABLE,0,0,,,LATE,NEUTRAL,50,GEO,100,YES,MARKET,,,,,,,,,UP,9.46,PARTIAL,11.78,1.31,UNAVAILABLE,0,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'Invalid au",47,,,,,,,,,,,,
2026-04-02,16:37,655.75,-10.8117,10.0569,-2.61,2.43,0.93,COUNTER,INSUFFICIENT_DATA,40,D,23.87,115.33,CONTANGO,600,BULL ZONE,0,NO,,,OPEX_IN_15D,15,,2.86,9.33,13.09,0,STABLE,0,0,,,LATE,NEUTRAL,50,GEO,100,YES,MARKET,,,,,,,,,UP,9.46,PARTIAL,11.78,1.31,UNAVAILABLE,0,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'Invalid au",40,,,,,,,,,,,,
2026-04-02,16:37,655.75,-10.8117,10.0569,-2.61,2.43,0.93,COUNTER,INSUFFICIENT_DATA,40,D,23.87,115.33,CONTANGO,600,BULL ZONE,0,NO,,,OPEX_IN_15D,15,,2.86,9.33,13.09,0,STABLE,0,0,,,LATE,NEUTRAL,50,GEO,100,YES,MARKET,,,,,,,,,UP,9.46,PARTIAL,11.78,1.31,UNAVAILABLE,0,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'Invalid au",40,,,,,,,,,,,,
2026-04-02,16:37,655.75,-10.8117,10.0569,-2.61,2.43,0.93,COUNTER,INSUFFICIENT_DATA,40,D,23.87,115.33,CONTANGO,600,BULL ZONE,0,NO,,,OPEX_IN_15D,15,,2.86,9.33,13.09,0,STABLE,0,0,,,LATE,NEUTRAL,50,GEO,100,YES,MARKET,,,,,,,,,UP,9.46,PARTIAL,11.78,1.31,UNAVAILABLE,0,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'Invalid au",40,,,,,,,,,,,,
2026-04-02,16:38,655.75,-10.8117,10.0569,-2.61,2.43,0.93,COUNTER,INSUFFICIENT_DATA,40,D,23.87,115.33,CONTANGO,600,BULL ZONE,0,NO,,,OPEX_IN_15D,15,,2.86,9.33,13.09,0,STABLE,0,0,,,LATE,NEUTRAL,50,GEO,100,YES,MARKET,,,,,,,,,UP,9.46,PARTIAL,11.78,1.31,UNAVAILABLE,0,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'Invalid au",40,,,,,,,,,,,,
2026-04-02,16:38,655.75,-10.8117,10.0569,-2.61,2.43,0.93,COUNTER,INSUFFICIENT_DATA,40,D,23.87,115.33,CONTANGO,600,BULL ZONE,0,NO,,,OPEX_IN_15D,15,,2.86,9.33,13.09,0,STABLE,0,0,,,LATE,NEUTRAL,50,GEO,100,YES,MARKET,,,,,,,,,UP,9.46,PARTIAL,11.78,1.31,UNAVAILABLE,0,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'Invalid au",40,,,,,,,,,,,,
2026-04-02,16:38,655.75,-10.8117,10.0569,-2.61,2.43,0.93,COUNTER,INSUFFICIENT_DATA,40,D,23.87,115.33,CONTANGO,600,BULL ZONE,0,NO,,,OPEX_IN_15D,15,,2.86,9.33,13.09,0,STABLE,0,0,,,LATE,NEUTRAL,50,GEO,100,YES,MARKET,,,,,,,,,UP,9.46,PARTIAL,11.78,1.31,UNAVAILABLE,0,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'Invalid au",40,,,,,,,,,,,,
2026-04-02,16:39,655.75,-10.8117,10.0569,-2.61,2.43,0.93,COUNTER,INSUFFICIENT_DATA,40,D,23.87,115.33,CONTANGO,600,BULL ZONE,0,NO,,,OPEX_IN_15D,15,,2.86,9.33,13.09,0,STABLE,0,0,,,LATE,NEUTRAL,50,GEO,100,YES,MARKET,,,,,,,,,UP,9.46,PARTIAL,11.78,1.31,UNAVAILABLE,0,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'Invalid au",40,,,,,,,,,,,,
2026-04-02,16:39,655.75,-10.8117,10.0569,-2.61,2.43,0.93,COUNTER,INSUFFICIENT_DATA,40,D,23.87,115.33,CONTANGO,600,BULL ZONE,0,NO,,,OPEX_IN_15D,15,,2.86,9.33,13.09,0,STABLE,0,0,,,LATE,NEUTRAL,50,GEO,100,YES,MARKET,,,,,,,,,UP,9.46,PARTIAL,11.78,1.31,UNAVAILABLE,0,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'Invalid au",40,,,,,,,,,,,,
2026-04-02,16:40,655.75,-10.8117,10.0569,-2.61,2.43,0.93,COUNTER,INSUFFICIENT_DATA,40,D,23.87,115.33,CONTANGO,600,BULL ZONE,0,NO,,,OPEX_IN_15D,15,,2.86,9.33,13.09,0,STABLE,0,0,,,LATE,NEUTRAL,50,GEO,100,YES,MARKET,,,,,,,,,UP,9.46,PARTIAL,11.78,1.31,UNAVAILABLE,0,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'Invalid au",40,,,,,,,,,,,,
2026-04-02,16:40,655.75,-10.8117,10.0569,-2.61,2.43,0.93,COUNTER,INSUFFICIENT_DATA,40,D,23.87,115.33,CONTANGO,600,BULL ZONE,0,NO,,,OPEX_IN_15D,15,,2.86,9.33,13.09,0,STABLE,0,0,,,LATE,NEUTRAL,50,GEO,100,YES,MARKET,,,,,,,,,UP,9.46,PARTIAL,11.78,1.31,UNAVAILABLE,0,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'Invalid au",40,,,,,,,,,,,,
2026-04-02,16:41,655.75,-10.8117,10.0569,-2.61,2.43,0.93,COUNTER,INSUFFICIENT_DATA,40,D,23.87,115.33,CONTANGO,600,BULL ZONE,0,NO,,,OPEX_IN_15D,15,,2.86,9.33,13.09,0,STABLE,0,0,,,LATE,NEUTRAL,50,GEO,100,YES,MARKET,,,,,,,,,UP,9.46,PARTIAL,11.78,1.31,UNAVAILABLE,0,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'Invalid au",40,,,,,,,,,,,,
2026-04-02,16:41,655.75,-10.8117,10.0569,-2.61,2.43,0.93,COUNTER,INSUFFICIENT_DATA,40,D,23.87,115.33,CONTANGO,600,BULL ZONE,0,NO,,,OPEX_IN_15D,15,,2.86,9.33,13.09,0,STABLE,0,0,,,LATE,NEUTRAL,50,GEO,100,YES,MARKET,,,,,,,,,UP,9.46,PARTIAL,11.78,1.31,UNAVAILABLE,0,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'Invalid au",40,,,,,,,,,,,,
2026-04-02,16:42,655.75,-10.8117,10.0569,-2.61,2.43,0.93,COUNTER,INSUFFICIENT_DATA,40,D,23.87,115.33,CONTANGO,600,BULL ZONE,0,NO,,,OPEX_IN_15D,15,,2.86,9.33,13.09,0,STABLE,0,0,,,LATE,NEUTRAL,50,GEO,100,YES,MARKET,,,,,,,,,UP,9.46,PARTIAL,11.78,1.31,UNAVAILABLE,0,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'Invalid au",40,,,,,,,,,,,,
2026-04-02,16:42,655.75,-10.8117,10.0569,-2.61,2.43,0.93,COUNTER,INSUFFICIENT_DATA,40,D,23.87,115.33,CONTANGO,600,BULL ZONE,0,NO,,,OPEX_IN_15D,15,,2.86,9.33,13.09,0,STABLE,0,0,,,LATE,NEUTRAL,50,GEO,100,YES,MARKET,,,,,,,,,UP,9.46,PARTIAL,11.78,1.31,UNAVAILABLE,0,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'Invalid au",40,,,,,,,,,,,,
2026-04-02,16:43,655.75,-10.8117,10.0569,-2.61,2.43,0.93,COUNTER,INSUFFICIENT_DATA,40,D,23.87,115.33,CONTANGO,600,BULL ZONE,0,NO,,,OPEX_IN_15D,15,,2.86,9.33,13.09,0,STABLE,0,0,,,LATE,NEUTRAL,50,GEO,100,YES,MARKET,,,,,,,,,UP,9.46,PARTIAL,11.78,1.31,UNAVAILABLE,0,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'Invalid au",40,,,,,,,,,,,,
2026-04-02,16:43,655.75,-10.8117,10.0569,-2.61,2.43,0.93,COUNTER,INSUFFICIENT_DATA,40,D,23.87,115.33,CONTANGO,600,BULL ZONE,0,NO,,,OPEX_IN_15D,15,,2.86,9.33,13.09,0,STABLE,0,0,,,LATE,NEUTRAL,50,GEO,100,YES,MARKET,,,,,,,,,UP,9.46,PARTIAL,11.78,1.31,UNAVAILABLE,0,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'Invalid au",40,,,,,,,,,,,,
2026-04-02,16:44,655.75,-10.8117,10.0569,-2.61,2.43,0.93,COUNTER,INSUFFICIENT_DATA,40,D,23.87,115.33,CONTANGO,600,BULL ZONE,0,NO,,,OPEX_IN_15D,15,,2.86,9.33,13.09,0,STABLE,0,0,,,LATE,NEUTRAL,50,GEO,100,YES,MARKET,,,,,,,,,UP,9.46,PARTIAL,11.78,1.31,UNAVAILABLE,0,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'Invalid au",40,,,,,,,,,,,,
2026-04-02,16:44,655.75,-10.8117,10.0569,-2.61,2.43,0.93,COUNTER,INSUFFICIENT_DATA,40,D,23.87,115.33,CONTANGO,600,BULL ZONE,0,NO,,,OPEX_IN_15D,15,,2.86,9.33,13.09,0,STABLE,0,0,,,LATE,NEUTRAL,50,GEO,100,YES,MARKET,,,,,,,,,UP,9.46,PARTIAL,11.78,1.31,UNAVAILABLE,0,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'Invalid au",40,,,,,,,,,,,,
2026-04-02,16:49,655.75,-10.8117,10.0569,-2.61,2.43,0.93,COUNTER,INSUFFICIENT_DATA,40,D,23.87,115.33,CONTANGO,600,BULL ZONE,0,NO,,,OPEX_IN_15D,15,,2.86,9.33,13.09,0,STABLE,0,0,,,LATE,NEUTRAL,50,GEO,100,YES,MARKET,,,,,,,,,UP,9.46,PARTIAL,11.78,1.31,UNAVAILABLE,0,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'Invalid au",40,,,,,,,,,,,,
2026-04-02,16:49,655.75,-10.8117,10.0569,-2.61,2.43,0.93,COUNTER,INSUFFICIENT_DATA,40,D,23.87,115.33,CONTANGO,600,BULL ZONE,0,NO,,,OPEX_IN_15D,15,,2.86,9.33,13.09,0,STABLE,0,0,,,LATE,NEUTRAL,50,GEO,100,YES,MARKET,,,,,,,,,UP,9.46,PARTIAL,11.78,1.31,UNAVAILABLE,0,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'Invalid au",40,,,,,,,,,,,,
2026-04-02,16:50,655.75,-10.8117,10.0569,-2.61,2.43,0.93,COUNTER,INSUFFICIENT_DATA,40,D,23.87,115.33,CONTANGO,600,BULL ZONE,0,NO,,,OPEX_IN_15D,15,,2.86,9.33,13.09,0,STABLE,0,0,,,LATE,NEUTRAL,50,GEO,100,YES,MARKET,,,,,,,,,UP,9.46,PARTIAL,11.78,1.31,UNAVAILABLE,0,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'Invalid au",40,,,,,,,,,,,,
2026-04-02,16:51,655.75,-10.8117,10.0569,-2.61,2.43,0.93,COUNTER,INSUFFICIENT_DATA,40,D,23.87,115.33,CONTANGO,600,BULL ZONE,0,NO,,,OPEX_IN_15D,15,,2.86,9.33,13.09,0,STABLE,0,0,,,LATE,NEUTRAL,50,GEO,100,YES,MARKET,,,,,,,,,UP,9.46,PARTIAL,11.78,1.31,UNAVAILABLE,0,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'Invalid au",40,,,,,,,,,,,,
2026-04-02,16:51,655.75,-10.8117,10.0569,-2.61,2.43,0.93,COUNTER,INSUFFICIENT_DATA,40,D,23.87,115.33,CONTANGO,600,BULL ZONE,0,NO,,,OPEX_IN_15D,15,,2.86,9.33,13.09,0,STABLE,0,0,,,LATE,NEUTRAL,50,GEO,100,YES,MARKET,,,,,,,,,UP,9.46,PARTIAL,11.78,1.31,UNAVAILABLE,0,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'Invalid au",40,,,,,,,,,,,,
2026-04-02,16:51,655.75,-10.8117,10.0569,-2.61,2.43,0.93,COUNTER,INSUFFICIENT_DATA,40,D,23.87,115.33,CONTANGO,600,BULL ZONE,0,NO,,,OPEX_IN_15D,15,,2.86,9.33,13.09,0,STABLE,0,0,,,LATE,NEUTRAL,50,GEO,100,YES,MARKET,,,,,,,,,UP,9.46,PARTIAL,11.78,1.31,UNAVAILABLE,0,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'Invalid au",40,,,,,,,,,,,,
2026-04-02,16:52,655.75,-10.8117,10.0569,-2.61,2.43,0.93,COUNTER,INSUFFICIENT_DATA,40,D,23.87,115.33,CONTANGO,600,BULL ZONE,0,NO,,,OPEX_IN_15D,15,,2.86,9.33,13.09,0,STABLE,0,0,,,LATE,NEUTRAL,50,GEO,100,YES,MARKET,,,,,,,,,UP,9.46,PARTIAL,11.78,1.31,UNAVAILABLE,0,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'Invalid au",40,,,,,,,,,,,,
2026-04-02,16:52,655.75,-10.8117,10.0569,-2.61,2.43,0.93,COUNTER,INSUFFICIENT_DATA,40,D,23.87,115.33,CONTANGO,600,BULL ZONE,0,NO,,,OPEX_IN_15D,15,,2.86,9.33,13.09,0,STABLE,0,0,,,LATE,NEUTRAL,50,GEO,100,YES,MARKET,,,,,,,,,UP,9.46,PARTIAL,11.78,1.31,UNAVAILABLE,0,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'Invalid au",40,,,,,,,,,,,,
2026-04-02,16:52,655.75,-10.8117,10.0569,-2.61,2.43,0.93,COUNTER,INSUFFICIENT_DATA,40,D,23.87,115.33,CONTANGO,600,BULL ZONE,0,NO,,,OPEX_IN_15D,15,,2.86,9.33,13.09,0,STABLE,0,0,,,LATE,NEUTRAL,50,GEO,100,YES,MARKET,,,,,,,,,UP,9.46,PARTIAL,11.78,1.31,UNAVAILABLE,0,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'Invalid au",40,,,,,,,,,,,,
2026-04-02,16:52,655.75,-10.8117,10.0569,-2.61,2.43,0.93,COUNTER,INSUFFICIENT_DATA,40,D,23.87,115.33,CONTANGO,600,BULL ZONE,0,NO,,,OPEX_IN_15D,15,,2.86,9.33,13.09,0,STABLE,0,0,,,LATE,NEUTRAL,50,GEO,100,YES,MARKET,,,,,,,,,UP,9.46,PARTIAL,11.78,1.31,UNAVAILABLE,0,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'Invalid au",40,,,,,,,,,,,,
2026-04-02,16:53,655.75,-10.8117,10.0569,-2.61,2.43,0.93,COUNTER,INSUFFICIENT_DATA,40,D,23.87,115.33,CONTANGO,600,BULL ZONE,0,NO,,,OPEX_IN_15D,15,,2.86,9.33,13.09,0,STABLE,0,0,,,LATE,NEUTRAL,50,GEO,100,YES,MARKET,,,,,,,,,UP,9.46,PARTIAL,11.78,1.31,UNAVAILABLE,0,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-",40,,,,,,,,,,,,
2026-04-02,16:53,655.75,-10.8117,10.0569,-2.61,2.43,0.93,COUNTER,INSUFFICIENT_DATA,40,D,23.87,115.33,CONTANGO,600,BULL ZONE,0,NO,,,OPEX_IN_15D,15,,2.86,9.33,13.09,0,STABLE,0,0,,,LATE,NEUTRAL,50,GEO,100,YES,MARKET,,,,,,,,,UP,9.46,PARTIAL,11.78,1.31,UNAVAILABLE,0,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-",40,,,,,,,,,,,,
2026-04-02,16:53,655.75,-10.8117,10.0569,-2.61,2.43,0.93,COUNTER,INSUFFICIENT_DATA,40,D,23.87,115.33,CONTANGO,600,BULL ZONE,0,NO,,,OPEX_IN_15D,15,,2.86,9.33,13.09,0,STABLE,0,0,,,LATE,NEUTRAL,50,GEO,100,YES,MARKET,,,,,,,,,UP,9.46,PARTIAL,11.78,1.31,UNAVAILABLE,0,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-",40,,,,,,,,,,,,
2026-04-02,16:54,655.75,-10.8117,10.0569,-2.61,2.43,0.93,COUNTER,INSUFFICIENT_DATA,40,D,23.87,115.33,CONTANGO,600,BULL ZONE,0,NO,,,OPEX_IN_15D,15,,2.86,9.33,13.09,0,STABLE,0,0,,,LATE,NEUTRAL,50,GEO,100,YES,MARKET,,,,,,,,,UP,9.46,PARTIAL,11.78,1.31,UNAVAILABLE,0,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-",40,,,,,,,,,,,,
2026-04-02,16:55,655.75,-10.8117,10.0569,-2.61,2.43,0.93,COUNTER,INSUFFICIENT_DATA,40,D,23.87,115.33,CONTANGO,600,BULL ZONE,0,NO,,,OPEX_IN_15D,15,,2.86,9.33,13.09,0,STABLE,0,0,,,LATE,NEUTRAL,50,GEO,100,YES,MARKET,,,,,,,,,UP,9.46,PARTIAL,11.78,1.31,UNAVAILABLE,0,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-",40,,,,,,,,,,,,
2026-04-02,16:55,655.75,-10.8117,10.0569,-2.61,2.43,0.93,COUNTER,INSUFFICIENT_DATA,40,D,23.87,115.33,CONTANGO,600,BULL ZONE,0,NO,,,OPEX_IN_15D,15,,2.86,9.33,13.09,0,STABLE,0,0,,,LATE,NEUTRAL,50,GEO,100,YES,MARKET,,,,,,,,,UP,9.46,PARTIAL,11.78,1.31,UNAVAILABLE,0,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-",40,,,,,,,,,,,,
2026-04-02,16:56,655.75,-10.8117,10.0569,-2.61,2.43,0.93,COUNTER,INSUFFICIENT_DATA,40,D,23.87,115.33,CONTANGO,600,BULL ZONE,0,NO,,,OPEX_IN_15D,15,,2.86,9.33,13.09,0,STABLE,0,0,,,LATE,NEUTRAL,50,GEO,100,YES,MARKET,,,,,,,,,UP,9.46,PARTIAL,11.78,1.31,UNAVAILABLE,0,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-",40,,,,,,,,,,,,
2026-04-02,16:56,655.75,-10.8117,10.0569,-2.61,2.43,0.93,COUNTER,INSUFFICIENT_DATA,40,D,23.87,115.33,CONTANGO,600,BULL ZONE,0,NO,,,OPEX_IN_15D,15,,2.86,9.33,13.09,0,STABLE,0,0,,,LATE,NEUTRAL,50,GEO,100,YES,MARKET,,,,,,,,,UP,9.46,PARTIAL,11.78,1.31,UNAVAILABLE,0,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-",40,,,,,,,,,,,,
2026-04-02,16:57,655.75,-10.8117,10.0569,-2.61,2.43,0.93,COUNTER,INSUFFICIENT_DATA,40,D,23.87,115.33,CONTANGO,600,BULL ZONE,0,NO,,,OPEX_IN_15D,15,,2.86,9.33,13.09,0,STABLE,0,0,,,LATE,NEUTRAL,50,GEO,100,YES,MARKET,,,,,,,,,UP,9.46,PARTIAL,11.78,1.31,UNAVAILABLE,0,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-",40,,,,,,,,,,,,
2026-04-02,16:57,655.75,-10.8117,10.0569,-2.61,2.43,0.93,COUNTER,INSUFFICIENT_DATA,40,D,23.87,115.33,CONTANGO,600,BULL ZONE,0,NO,,,OPEX_IN_15D,15,,2.86,9.33,13.09,0,STABLE,0,0,,,LATE,NEUTRAL,50,GEO,100,YES,MARKET,,,,,,,,,UP,9.46,PARTIAL,11.78,1.31,UNAVAILABLE,0,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-",40,,,,,,,,,,,,
2026-04-02,16:57,655.75,-10.8117,10.0569,-2.61,2.43,0.93,COUNTER,INSUFFICIENT_DATA,40,D,23.87,115.33,CONTANGO,600,BULL ZONE,0,NO,,,OPEX_IN_15D,15,,2.86,9.33,13.09,0,STABLE,0,0,,,LATE,NEUTRAL,50,GEO,100,YES,MARKET,,,,,,,,,UP,9.46,PARTIAL,11.78,1.31,UNAVAILABLE,0,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-",40,,,,,,,,,,,,
2026-04-02,16:58,655.75,-10.8117,10.0569,-2.61,2.43,0.93,COUNTER,INSUFFICIENT_DATA,40,D,23.87,115.33,CONTANGO,600,BULL ZONE,0,NO,,,OPEX_IN_15D,15,,2.86,9.33,13.09,0,STABLE,0,0,,,LATE,NEUTRAL,50,GEO,100,YES,MARKET,,,,,,,,,UP,9.46,PARTIAL,11.78,1.31,UNAVAILABLE,0,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-",40,,,,,,,,,,,,
2026-04-02,16:58,655.75,-10.8117,10.0569,-2.61,2.43,0.93,COUNTER,INSUFFICIENT_DATA,40,D,23.87,115.33,CONTANGO,600,BULL ZONE,0,NO,,,OPEX_IN_15D,15,,2.86,9.33,13.09,0,STABLE,0,0,,,LATE,NEUTRAL,50,GEO,100,YES,MARKET,,,,,,,,,UP,9.46,PARTIAL,11.78,1.31,UNAVAILABLE,0,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-",40,,,,,,,,,,,,
2026-04-02,16:58,655.75,-10.8117,10.0569,-2.61,2.43,0.93,COUNTER,INSUFFICIENT_DATA,40,D,23.87,115.33,CONTANGO,600,BULL ZONE,0,NO,,,OPEX_IN_15D,15,,2.86,9.33,13.09,0,STABLE,0,0,,,LATE,NEUTRAL,50,GEO,100,YES,MARKET,,,,,,,,,UP,9.46,PARTIAL,11.78,1.31,UNAVAILABLE,0,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-",40,,,,,,,,,,,,
2026-04-02,16:59,655.75,-10.8117,10.0569,-2.61,2.43,0.93,COUNTER,INSUFFICIENT_DATA,40,D,23.87,115.33,CONTANGO,600,BULL ZONE,0,NO,,,OPEX_IN_15D,15,,2.86,9.33,13.09,0,STABLE,0,0,,,LATE,NEUTRAL,50,GEO,100,YES,MARKET,,,,,,,,,UP,9.46,PARTIAL,11.78,1.31,UNAVAILABLE,0,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-",40,,,,,,,,,,,,
2026-04-02,17:00,655.75,-10.8117,10.0569,-2.61,2.43,0.93,COUNTER,INSUFFICIENT_DATA,40,D,23.87,115.33,CONTANGO,600,BULL ZONE,0,NO,,,OPEX_IN_14D,14,,2.86,9.33,13.09,0,STABLE,0,0,,,LATE,NEUTRAL,50,GEO,100,YES,MARKET,,,,,,,,,UP,9.46,PARTIAL,11.78,1.31,UNAVAILABLE,0,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-",40,,,,,,,,,,,,
2026-04-02,17:01,655.75,-10.8117,10.0569,-2.61,2.43,0.93,COUNTER,INSUFFICIENT_DATA,40,D,23.87,115.33,CONTANGO,600,BULL ZONE,0,NO,,,OPEX_IN_14D,14,,2.86,9.33,13.09,0,STABLE,0,0,,,LATE,NEUTRAL,50,GEO,100,YES,MARKET,,,,,,,,,UP,9.46,PARTIAL,11.78,1.31,UNAVAILABLE,0,"Error code: 401 - {'type': 'error', 'error': {'type': 'authentication_error', 'message': 'invalid x-",40,,,,,,,,,,,,
